,kind,metric,corpus,f1_weighted,f1_0,f1_1,bal_acc
99,gap_0,s_pred_p_now,combined-->SWB_ASR,0.8243801116943359,0.8217620372772216,0.8269039154052734,0.8244159779947289
100,gap_0,superset_p_future,CND,0.8643731117248535,0.9185061812400818,0.6319263696670532,0.8149345946424986
101,gap_0,superset_p_future,CND-->SWB_ASR,0.7721447706222534,0.8858398556709289,0.25588398873806,0.6030989795078858
102,gap_0,superset_p_future,CND_multimodal_early_fusion,0.8778196930885315,0.9265486121177673,0.6685782909393311,0.8343238715535513
103,gap_0,superset_p_future,CND_multimodal_late_fusion,0.880261218547821,0.9281834721565246,0.6744835853576661,0.8362833848711995
104,gap_0,superset_p_future,CND_video_only,0.7857372164726257,0.8770723223686219,0.3935451924800873,0.6914475285106374
105,gap_0,superset_p_future,SWB_ASR,0.8183342218399048,0.8972692370414734,0.4599099636077881,0.721581562439565
106,gap_0,superset_p_future,SWB_ASR-->CND,0.7847467422485351,0.8807053446769715,0.37270158529281616,0.6701523404583432
107,gap_0,superset_p_future,SWB_GT,0.8534017324447631,0.9228966474533081,0.4545164704322815,0.7281367469198103
108,gap_0,superset_p_future,combined-->CND,0.8662477970123291,0.920267117023468,0.6342894196510315,0.816717554676786
109,gap_0,superset_p_future,combined-->SWB_ASR,0.8278156518936157,0.9017138242721557,0.4922624409198761,0.7325849617649353
110,roddy_events,overlaps_after_p_future,CND,0.8164967179298401,0.8798726201057434,0.6481057286262513,0.7723877786698731
111,roddy_events,overlaps_after_p_future,CND-->SWB_ASR,0.583245325088501,0.4864890813827515,0.648568058013916,0.595529432718853
112,roddy_events,overlaps_after_p_future,CND_multimodal_early_fusion,0.8351789236068725,0.8930078506469726,0.6815262913703919,0.7945247690460533
113,roddy_events,overlaps_after_p_future,CND_multimodal_late_fusion,0.8420235276222229,0.8965126156806946,0.697244918346405,0.7970624845702832
114,roddy_events,overlaps_after_p_future,CND_video_only,0.7363705992698669,0.8308223247528076,0.485410475730896,0.6668149648905036
115,roddy_events,overlaps_after_p_future,SWB_ASR,0.6833073139190674,0.6120453715324402,0.7314181685447693,0.6878566975815172
116,roddy_events,overlaps_after_p_future,SWB_ASR-->CND,0.6881055951118469,0.8141496062278748,0.35320408940315245,0.5994088391794395
117,roddy_events,overlaps_after_p_future,SWB_GT,0.7138637900352478,0.7762938857078552,0.6178864479064942,0.6974954345257278
118,roddy_events,overlaps_after_p_future,combined-->CND,0.8198900580406189,0.8807472944259643,0.6581912517547608,0.7775623057909375
119,roddy_events,overlaps_after_p_future,combined-->SWB_ASR,0.7101191759109498,0.6685067653656006,0.7382128477096558,0.7154739640980624
120,roddy_events,overlaps_after_p_now,CND,0.723271369934082,0.834170114994049,0.42861121892929077,0.6297830392661703
121,roddy_events,overlaps_after_p_now,CND-->SWB_ASR,0.48573644161224366,0.18344630897045136,0.6898206472396851,0.508955128939099
122,roddy_events,overlaps_after_p_now,CND_multimodal_early_fusion,0.7422987580299377,0.8460900783538818,0.4665230929851532,0.659822206426804
123,roddy_events,overlaps_after_p_now,CND_multimodal_late_fusion,0.7538418889045715,0.8542587876319885,0.48703213334083556,0.6703016593403885
124,roddy_events,overlaps_after_p_now,CND_video_only,0.7086686372756958,0.8217005491256714,0.40834049582481385,0.6233565378979786
125,roddy_events,overlaps_after_p_now,SWB_ASR,0.5435204267501831,0.4512240350246429,0.6058322072029114,0.5668536824294238
126,roddy_events,overlaps_after_p_now,SWB_ASR-->CND,0.6492340326309204,0.8074614048004151,0.22882062792778016,0.5317024852274648
127,roddy_events,overlaps_after_p_now,SWB_GT,0.6816251039505005,0.7552653908729553,0.5684137463569641,0.6628875281985176
128,roddy_events,overlaps_after_p_now,combined-->CND,0.7273506402969361,0.84053555727005,0.42661603093147277,0.6313545680825039
129,roddy_events,overlaps_after_p_now,combined-->SWB_ASR,0.5322754859924317,0.47720720767974856,0.5694535493850708,0.5436853555207817
130,roddy_events,overlaps_before_p_future,CND,0.7791768670082092,0.8562836885452271,0.5743024826049805,0.727677377430221
131,roddy_events,overlaps_before_p_future,CND-->SWB_ASR,0.5547263145446777,0.3805233359336853,0.672335422039032,0.5559406129537041
132,roddy_events,overlaps_before_p_future,CND_multimodal_early_fusion,0.7969235062599183,0.8679406046867371,0.6082295656204224,0.7485900211292542
133,roddy_events,overlaps_before_p_future,CND_multimodal_late_fusion,0.8049401760101318,0.8752469658851624,0.6181336522102356,0.7515677889340125
134,roddy_events,overlaps_before_p_future,CND_video_only,0.7141153573989868,0.8255249261856079,0.4180978238582611,0.6400122875671179
135,roddy_events,overlaps_before_p_future,SWB_ASR,0.6287196040153503,0.5601112246513367,0.6750389933586121,0.6246250143124309
136,roddy_events,overlaps_before_p_future,SWB_ASR-->CND,0.686668336391449,0.8125153660774231,0.35229023098945617,0.6035708309932046
137,roddy_events,overlaps_before_p_future,SWB_GT,0.653857433795929,0.7386019706726075,0.5235748708248138,0.6332226877215599
138,roddy_events,overlaps_before_p_future,combined-->CND,0.7825155258178711,0.8588929772377014,0.5795790314674377,0.7281669345114179
139,roddy_events,overlaps_before_p_future,combined-->SWB_ASR,0.64772709608078,0.5642993450164795,0.704051411151886,0.645761612152208
